Density,Interference,Sociality,residence_time,std_residence_time,mean_expected_consumption_rate,std_expected_consumption_rate,Replicate
2,0.1,0.5,1.16039847,0.034619275,0.844664027,0.015978992,20
2,0.1,0.5,1.167181211,0.032879878,0.846407397,0.015857611,21
2,0.1,0.5,1.177922839,0.032293404,0.844758625,0.014250488,22
2,0.1,0.5,1.153564443,0.034496642,0.842293129,0.01636594,23
2,0.1,0.5,1.165848018,0.031922534,0.844600185,0.014790997,24
2,0.1,0.5,1.16000913,0.034368676,0.844153219,0.015612188,25
2,0.1,0.5,1.165936866,0.031743711,0.846385682,0.014304787,26
2,0.1,0.5,1.16574352,0.03427992,0.844015009,0.016611073,27
2,0.1,0.5,1.157843806,0.033785051,0.844992392,0.015679131,28
2,0.1,0.5,1.15903831,0.035169168,0.839526092,0.016479396,29
2,0.1,0.5,1.159853587,0.033362483,0.843725132,0.015545893,30
2,0.1,0.5,1.162398138,0.03093822,0.84938809,0.013778584,31
2,0.1,0.5,1.166727102,0.033645739,0.845028492,0.01623266,32
2,0.1,0.5,1.172379387,0.034392647,0.84769321,0.01528,33
2,0.1,0.5,1.160388116,0.032078215,0.845265055,0.015472437,34
2,0.1,0.5,1.158559882,0.031161743,0.84536322,0.014816921,35
2,0.1,0.5,1.163197765,0.036531619,0.844725543,0.016406258,36
2,0.1,0.5,1.171329109,0.032834481,0.845658237,0.014465057,37
2,0.1,0.5,1.161684229,0.031381798,0.843956104,0.013795762,38
2,0.1,0.5,1.158677142,0.034058447,0.842649803,0.015986333,39
2,0.1,0.5,1.159527332,0.032050881,0.845549429,0.015210426,40
2,0.1,0.5,1.1512638,0.033544129,0.839887744,0.015987154,41
2,0.1,0.5,1.153389637,0.031271158,0.844114781,0.014615246,42
2,0.1,0.5,1.15782358,0.033158927,0.844348859,0.015543947,43
2,0.1,0.5,1.170812157,0.032711342,0.847074747,0.014460259,44
2,0.1,0.5,1.166693152,0.034451509,0.845532806,0.015263388,45
2,0.1,0.5,1.163915768,0.030903293,0.843924732,0.014750794,46
2,0.1,0.5,1.166981365,0.032970916,0.846272376,0.015141716,47
2,0.1,0.5,1.162153026,0.032140052,0.846013413,0.014774974,48
2,0.1,0.5,1.16637388,0.031719205,0.846686409,0.014409902,49
2,0.1,0.5,1.161557098,0.031119727,0.850533642,0.014613703,50
2,0.1,1,1.208630334,0.038358691,0.83077145,0.017798104,1
2,0.1,1,1.205332626,0.034795661,0.83245424,0.017632048,2
2,0.1,1,1.205958892,0.040267336,0.829048608,0.017256962,3
2,0.1,1,1.21969292,0.03127026,0.83394865,0.014626502,4
2,0.1,1,1.204401775,0.034867462,0.829929525,0.016868619,5
2,0.1,1,1.221508152,0.033137926,0.832957119,0.014678128,6
2,0.1,1,1.198799332,0.035681888,0.826742595,0.0179647,7
2,0.1,1,1.217459937,0.032122247,0.836431565,0.016470424,8
2,0.1,1,1.220841676,0.033614409,0.830664213,0.015199321,9
2,0.1,1,1.20510822,0.035430618,0.825262254,0.016189367,10
2,0.1,1,1.221783603,0.035327122,0.831789953,0.017602991,11
2,0.1,1,1.210168189,0.033149286,0.837476929,0.016848707,12
2,0.1,1,1.219321158,0.032948987,0.835252794,0.014799578,13
2,0.1,1,1.203052691,0.033310643,0.829377699,0.016186086,14
2,0.1,1,1.212751265,0.034789212,0.830527549,0.016290372,15
2,0.1,1,1.220655554,0.031893363,0.835389885,0.014263762,16
2,0.1,1,1.233871667,0.031587468,0.83607703,0.013027126,17
2,0.1,1,1.22268532,0.032806297,0.833825455,0.015240246,18
2,0.1,1,1.221169376,0.031922843,0.835324161,0.015533892,19
2,0.1,1,1.214593946,0.03115098,0.830198346,0.014774549,20
2,0.1,1,1.214872768,0.033702941,0.832253104,0.015781016,21
2,0.1,1,1.223016873,0.032054221,0.835588066,0.015843116,22
2,0.1,1,1.219030056,0.035185437,0.832895966,0.016755839,23
2,0.1,1,1.202880053,0.033380501,0.834156912,0.016892841,24
2,0.1,1,1.21483015,0.034515777,0.836691679,0.01663475,25
2,0.1,1,1.216628287,0.032053942,0.835528509,0.015918174,26
2,0.1,1,1.214273469,0.03475378,0.837613254,0.016062344,27
2,0.1,1,1.220209391,0.034133738,0.829250502,0.014299091,28
2,0.1,1,1.212567551,0.032469766,0.831781331,0.016026075,29
2,0.1,1,1.197099915,0.034557012,0.832125225,0.015210468,30
2,0.1,1,1.193018712,0.037908041,0.827855158,0.018490646,31
2,0.1,1,1.212544195,0.038515275,0.829263803,0.017757912,32
2,0.1,1,1.22272842,0.034136288,0.831866804,0.01446335,33
2,0.1,1,1.21406664,0.036675859,0.828227141,0.015024367,34
2,0.1,1,1.210810587,0.03340516,0.835622159,0.015404489,35
2,0.1,1,1.213220784,0.031055029,0.834000579,0.015152855,36
2,0.1,1,1.215383219,0.031093223,0.840892351,0.015351483,37
2,0.1,1,1.221094976,0.032152438,0.830606658,0.016000432,38
2,0.1,1,1.221862579,0.031142896,0.837576398,0.013732549,39
2,0.1,1,1.210231273,0.034043003,0.831819799,0.014885534,40
2,0.1,1,1.216723876,0.031567368,0.836594115,0.015270014,41
2,0.1,1,1.205267135,0.032676937,0.829326833,0.015258095,42
2,0.1,1,1.205727985,0.037103709,0.833337341,0.016965806,43
2,0.1,1,1.208448305,0.034204817,0.823651993,0.01659153,44
2,0.1,1,1.207028191,0.036343392,0.826019637,0.017947885,45
2,0.1,1,1.211482119,0.038443778,0.829786427,0.016067183,46
2,0.1,1,1.21810089,0.031613566,0.834003215,0.015316158,47
2,0.1,1,1.211233154,0.034641393,0.833172231,0.016442744,48
2,0.1,1,1.207009651,0.034684213,0.830163957,0.016437394,49
2,0.1,1,1.215760279,0.034830044,0.829315597,0.016624187,50
2,0.5,0,1.000079698,0.015114472,0.884883937,0.010516986,1
2,0.5,0,1.000076808,0.015114453,0.884367685,0.010482162,2
2,0.5,0,1.000066214,0.015113663,0.885273302,0.01045809,3
2,0.5,0,1.00008042,0.01511472,0.885965929,0.010435834,4
2,0.5,0,1.000076086,0.015114507,0.885530773,0.01052698,5
2,0.5,0,1.000071511,0.015113942,0.884794776,0.010497436,6
2,0.5,0,1.000062362,0.015113411,0.885913527,0.010466852,7
2,0.5,0,1.000063566,0.015113557,0.886136601,0.010500663,8
2,0.5,0,1.000063806,0.015113505,0.884882095,0.010385043,9
2,0.5,0,1.000069826,0.015113966,0.88502901,0.010487895,10
2,0.5,0,1.000060917,0.015113282,0.885549251,0.010397527,11
2,0.5,0,1.000071511,0.015114009,0.884874535,0.010433034,12
2,0.5,0,1.000081865,0.015114914,0.884794964,0.010445004,13
2,0.5,0,1.00006188,0.015113413,0.885711482,0.010411751,14
2,0.5,0,1.000070067,0.015114016,0.885141201,0.010426115,15
2,0.5,0,1.000075845,0.015114391,0.885126204,0.010473365,16
2,0.5,0,1.000076086,0.015114407,0.884184099,0.010443463,17
2,0.5,0,1.000073919,0.015114401,0.885871574,0.010460209,18
2,0.5,0,1.00007416,0.015114282,0.885132776,0.010375309,19
2,0.5,0,1.000071993,0.015114175,0.886001255,0.010499527,20
2,0.5,0,1.000059713,0.015113203,0.886770352,0.010475412,21
2,0.5,0,1.000072715,0.015114188,0.88471289,0.010423978,22
2,0.5,0,1.000072234,0.015114089,0.884644961,0.010372998,23
2,0.5,0,1.000082106,0.015114762,0.885116667,0.010483278,24
2,0.5,0,1.000076327,0.015114422,0.885842847,0.010507344,25
2,0.5,0,1.000070548,0.015114081,0.886040876,0.010455927,26
2,0.5,0,1.000068863,0.015113937,0.885237727,0.010404649,27
2,0.5,0,1.000061639,0.01511343,0.8861308,0.010411256,28
2,0.5,0,1.000081865,0.015114813,0.884023147,0.010420633,29
2,0.5,0,1.00006814,0.015129814,0.884661902,0.010423443,30
2,0.5,0,1.000081383,0.015114749,0.883854373,0.010473754,31
2,0.5,0,1.00008668,0.015115123,0.884658039,0.010523889,32
2,0.5,0,1.000068381,0.015113838,0.885245459,0.010400216,33
2,0.5,0,1.000072234,0.01511419,0.885422878,0.010403528,34
2,0.5,0,1.000061639,0.015113363,0.885350865,0.010388692,35
2,0.5,0,1.000074401,0.015114331,0.885062306,0.010492308,36
2,0.5,0,1.000072956,0.015114204,0.886050746,0.010503786,37
2,0.5,0,1.000078494,0.015114428,0.885329519,0.010537361,38
2,0.5,0,1.000068622,0.015113888,0.88505089,0.01046475,39
2,0.5,0,1.000084513,0.01511495,0.884742959,0.010548479,40
2,0.5,0,1.000079457,0.015114692,0.884926669,0.010481459,41
2,0.5,0,1.000069104,0.015113818,0.885612092,0.010503445,42
2,0.5,0,1.000066214,0.015113798,0.885712749,0.010411989,43
2,0.5,0,1.000073438,0.015114268,0.885333092,0.010547005,44
2,0.5,0,1.000080902,0.015114785,0.886138752,0.010484641,45
2,0.5,0,1.000065733,0.015113732,0.885914962,0.010488752,46
2,0.5,0,1.00007103,0.015114179,0.885100281,0.010329477,47
2,0.5,0,1.000065733,0.015113665,0.886086135,0.010408007,48
2,0.5,0,1.000072474,0.015114105,0.885269531,0.010463969,49
2,0.5,0,1.000079939,0.015114588,0.88517278,0.01041319,50
2,0.5,0.5,1.090875491,0.021838392,0.819222955,0.016287803,1
2,0.5,0.5,1.090811685,0.022000386,0.810520014,0.018184374,2
2,0.5,0.5,1.088186473,0.021703235,0.821404336,0.018895695,3
2,0.5,0.5,1.093043224,0.021710117,0.814539121,0.016843486,4
2,0.5,0.5,1.090739933,0.021741931,0.815302659,0.020092724,5
2,0.5,0.5,1.089642463,0.021897238,0.810334239,0.018720475,6
2,0.5,0.5,1.086342347,0.021552508,0.814097995,0.018706568,7
2,0.5,0.5,1.089249993,0.021748783,0.818886002,0.017304902,8
2,0.5,0.5,1.085842731,0.021678644,0.816957916,0.016315944,9
2,0.5,0.5,1.089037626,0.021641632,0.81349729,0.017292943,10
2,0.5,0.5,1.087700822,0.021621169,0.817856151,0.01890567,11
2,0.5,0.5,1.091853776,0.022012147,0.811265411,0.018635062,12
2,0.5,0.5,1.087545519,0.02153704,0.816919656,0.016496595,13
2,0.5,0.5,1.089373031,0.021747008,0.812886867,0.017653438,14
2,0.5,0.5,1.093415709,0.021995262,0.816282099,0.01710807,15
2,0.5,0.5,1.086767322,0.021583338,0.815245077,0.018457316,16
2,0.5,0.5,1.091088821,0.022106501,0.812323094,0.01907925,17
2,0.5,0.5,1.091237623,0.021778947,0.814309898,0.01723581,18
2,0.5,0.5,1.091519816,0.022140806,0.808280102,0.01811825,19
2,0.5,0.5,1.094176329,0.022061072,0.807491124,0.018886519,20
2,0.5,0.5,1.092902368,0.022364617,0.811634262,0.018624387,21
2,0.5,0.5,1.092188218,0.021805915,0.81049529,0.016427195,22
2,0.5,0.5,1.091860036,0.021674792,0.814657315,0.015583248,23
2,0.5,0.5,1.089214599,0.021868914,0.813434861,0.018703203,24
2,0.5,0.5,1.090418011,0.022015508,0.816594641,0.018247506,25
2,0.5,0.5,1.091447823,0.021803815,0.814320643,0.018264054,26
2,0.5,0.5,1.090333498,0.021870847,0.811679752,0.018253582,27
2,0.5,0.5,1.088950464,0.021753302,0.811058232,0.018288159,28
2,0.5,0.5,1.088958169,0.021881901,0.816302931,0.018388237,29
2,0.5,0.5,1.090437996,0.022048341,0.813988303,0.018634223,30
2,0.5,0.5,1.088587129,0.021634709,0.813372208,0.016459185,31
2,0.5,0.5,1.088350925,0.021704457,0.814473298,0.014846614,32
2,0.5,0.5,1.089635721,0.021833452,0.817798649,0.017163239,33
2,0.5,0.5,1.094224485,0.022111511,0.81097806,0.017198907,34
2,0.5,0.5,1.094576022,0.022338684,0.81131371,0.018730171,35
2,0.5,0.5,1.092701799,0.021938119,0.807994465,0.018724796,36
2,0.5,0.5,1.093382481,0.022022625,0.814001428,0.016652809,37
2,0.5,0.5,1.089893595,0.02194009,0.817598733,0.017283759,38
2,0.5,0.5,1.088175397,0.021595988,0.815119916,0.018093971,39
2,0.5,0.5,1.091978018,0.021931865,0.812141902,0.019651627,40
2,0.5,0.5,1.086900232,0.021832419,0.817400932,0.018535567,41
2,0.5,0.5,1.092041102,0.022058612,0.810592452,0.019558297,42
2,0.5,0.5,1.091850646,0.022004887,0.809633728,0.016630513,43
2,0.5,0.5,1.091315394,0.021883453,0.817663687,0.018045188,44
2,0.5,0.5,1.088161913,0.02215224,0.813043386,0.020914352,45
2,0.5,0.5,1.092336538,0.022192972,0.813333617,0.017547637,46
2,0.5,0.5,1.089501607,0.021656224,0.812623599,0.016875214,47
2,0.5,0.5,1.095555511,0.022419662,0.813781231,0.018320856,48
2,0.5,0.5,1.090623396,0.021678464,0.815784228,0.019051655,49
2,0.5,0.5,1.089537001,0.022002476,0.813435982,0.01808418,50
2,0.5,1,1.124834224,0.026451963,0.769577238,0.027043267,1
2,0.5,1,1.132199168,0.026637445,0.763832906,0.02556097,2
2,0.5,1,1.128127116,0.025240949,0.765896469,0.022206956,3
2,0.5,1,1.131159485,0.025954264,0.76942027,0.023045045,4
2,0.5,1,1.123685708,0.026073598,0.77104722,0.025815967,5
2,0.5,1,1.128108576,0.026611242,0.761828969,0.024841709,6
2,0.5,1,1.128558351,0.025754346,0.773271586,0.024388101,7
2,0.5,1,1.12421783,0.025949392,0.764800456,0.026119375,8
2,0.5,1,1.123051256,0.025410518,0.758500762,0.02512112,9
2,0.5,1,1.132562745,0.026003785,0.766146599,0.023273315,10
2,0.5,1,1.125297001,0.025313184,0.770089947,0.023867571,11
2,0.5,1,1.123218597,0.024727439,0.771602086,0.018788474,12
2,0.5,1,1.128431942,0.026351869,0.762025183,0.023863263,13
2,0.5,1,1.125715234,0.025642525,0.773085135,0.023114481,14
2,0.5,1,1.122972281,0.026517062,0.764786421,0.025505806,15
2,0.5,1,1.13117634,0.025751346,0.772732405,0.021404088,16
2,0.5,1,1.134603346,0.026006469,0.765056867,0.025101586,17
2,0.5,1,1.123314427,0.024442344,0.769026846,0.018500047,18
2,0.5,1,1.127991557,0.026044532,0.771244839,0.02496237,19
2,0.5,1,1.123114822,0.02628538,0.771776929,0.027158266,20
2,0.5,1,1.129261184,0.026413328,0.755607573,0.026341003,21
2,0.5,1,1.130953138,0.027622593,0.762221888,0.029351947,22
2,0.5,1,1.125427984,0.026216979,0.763107733,0.024606534,23
2,0.5,1,1.129588644,0.026113862,0.763656048,0.024016614,24
2,0.5,1,1.128073181,0.025510188,0.767526658,0.023329064,25
2,0.5,1,1.132899835,0.026368991,0.769329663,0.022937381,26
2,0.5,1,1.131743133,0.026628134,0.766515078,0.023722902,27
2,0.5,1,1.127144016,0.025541431,0.770068343,0.022218232,28
2,0.5,1,1.12377287,0.026331188,0.760050447,0.026323736,29
2,0.5,1,1.128138673,0.025703318,0.771136794,0.022073227,30
2,0.5,1,1.123447819,0.025595604,0.771987672,0.023003488,31
2,0.5,1,1.121686762,0.026637661,0.763426853,0.027787782,32
2,0.5,1,1.123864848,0.026492077,0.774231343,0.02532128,33
2,0.5,1,1.127165445,0.025821944,0.766380917,0.027013254,34
2,0.5,1,1.124998194,0.026432814,0.768636952,0.027189021,35
2,0.5,1,1.129694827,0.025737646,0.778349612,0.024318519,36
2,0.5,1,1.129592015,0.025507769,0.761867873,0.02185922,37
2,0.5,1,1.124957743,0.02602877,0.775821896,0.025365611,38
2,0.5,1,1.12353787,0.026254575,0.761220851,0.023947286,39
2,0.5,1,1.129098418,0.026459763,0.762502635,0.024245011,40
2,0.5,1,1.136081247,0.026951022,0.771413818,0.02280903,41
2,0.5,1,1.125800951,0.02691368,0.75867495,0.027196627,42
2,0.5,1,1.125841883,0.025400816,0.773909691,0.022851005,43
2,0.5,1,1.126884938,0.025499695,0.781586749,0.021967684,44
2,0.5,1,1.125100766,0.026921427,0.761642583,0.027749069,45
2,0.5,1,1.126871213,0.02569148,0.768356373,0.025081608,46
2,0.5,1,1.125334562,0.027224011,0.757301835,0.030944875,47
2,0.5,1,1.127443304,0.027398931,0.765912548,0.029523477,48
2,0.5,1,1.127617868,0.026715339,0.768042597,0.027331596,49
2,0.5,1,1.128420144,0.026565141,0.762423291,0.027443934,50
2,1,0,1.000000241,0.015109102,0.885824904,0.010456446,1
2,1,0,1.000000241,0.015109102,0.885320821,0.010503934,2
2,1,0,1.000001685,0.015109236,0.885819216,0.010463596,3
2,1,0,1.000000241,0.015109102,0.885834019,0.010499512,4
2,1,0,1.000000482,0.015109118,0.885929486,0.010441143,5
2,1,0,1,0.015109085,0.886069507,0.010429717,6
2,1,0,1.00000313,0.015109303,0.886443857,0.010447849,7
2,1,0,1.000000241,0.015109102,0.886099614,0.010432103,8
2,1,0,1.000000482,0.015109118,0.885002462,0.010454371,9
2,1,0,1,0.015109085,0.885111317,0.010491378,10
2,1,0,1.000000482,0.015109118,0.883064363,0.010351161,11
2,1,0,1,0.015109085,0.884641273,0.010392635,12
2,1,0,1.000000722,0.015109135,0.884978415,0.010413445,13
2,1,0,1,0.015109085,0.885152741,0.010440403,14
2,1,0,1.000000241,0.015109102,0.884619246,0.01041363,15
2,1,0,1.000000722,0.015109135,0.886011627,0.010420438,16
2,1,0,1.000000482,0.015109118,0.884393283,0.010424619,17
2,1,0,1.000000963,0.015109152,0.886545606,0.010462646,18
2,1,0,1,0.015109085,0.884095147,0.010415902,19
2,1,0,1.000000482,0.015109118,0.885007864,0.010469004,20
2,1,0,1,0.015109085,0.88498627,0.010445517,21
2,1,0,1,0.015109085,0.885547402,0.01040584,22
2,1,0,1.000000963,0.015109152,0.884472002,0.010478785,23
2,1,0,1.000000241,0.015109102,0.88405059,0.010433529,24
2,1,0,1,0.015109085,0.884121455,0.010416477,25
2,1,0,1.000000241,0.015109102,0.886759543,0.010440531,26
2,1,0,1.000001926,0.015109253,0.88510968,0.010540174,27
2,1,0,1,0.015109085,0.884849669,0.010415481,28
2,1,0,1.000000241,0.015109102,0.884758568,0.010355103,29
2,1,0,1.000000963,0.015109152,0.885824036,0.010526036,30
2,1,0,1.000001204,0.015109169,0.884984335,0.010496405,31
2,1,0,1.000000482,0.015109118,0.885367105,0.010421974,32
2,1,0,1.000000963,0.015109152,0.885586041,0.010469758,33
2,1,0,1.000000482,0.015109118,0.885870334,0.010500117,34
2,1,0,1.000000482,0.015109118,0.886030859,0.010460302,35
2,1,0,1.000000241,0.015109102,0.884047817,0.010495555,36
2,1,0,1.000001204,0.015109169,0.886105948,0.010443387,37
2,1,0,1.000000482,0.015109118,0.884262818,0.01040247,38
2,1,0,1.000000241,0.015109102,0.884080992,0.010432546,39
2,1,0,1,0.015109085,0.885011818,0.010488717,40
2,1,0,1.000001926,0.015109219,0.884378284,0.010481866,41
2,1,0,1,0.015109085,0.885821588,0.010406445,42
2,1,0,1.000001204,0.015109169,0.886009817,0.010504738,43
2,1,0,1.000001926,0.015109219,0.885413104,0.010517336,44
2,1,0,1.000001204,0.015109169,0.884695803,0.010497362,45
2,1,0,1.000000241,0.015109102,0.884429501,0.010431254,46
2,1,0,1.000000241,0.015109102,0.885786925,0.010429652,47
2,1,0,1.000000482,0.015109118,0.885544292,0.010368437,48
2,1,0,1.000001204,0.015109169,0.88617294,0.010455833,49
2,1,0,1.000001445,0.015109186,0.883807921,0.010418124,50
2,1,0.5,1.050052634,0.019019023,0.827115608,0.014740353,1
2,1,0.5,1.050789899,0.019238956,0.82468734,0.015924959,2
2,1,0.5,1.053372494,0.019432798,0.823308426,0.015619641,3
2,1,0.5,1.053627719,0.019418556,0.821185653,0.016251828,4
2,1,0.5,1.051919152,0.019238872,0.82318343,0.016930097,5
2,1,0.5,1.053540076,0.019707155,0.821942536,0.016025179,6
2,1,0.5,1.051505494,0.019323766,0.824488705,0.016071386,7
2,1,0.5,1.053918339,0.019506184,0.822684705,0.015710172,8
2,1,0.5,1.050983004,0.019442727,0.824845805,0.016111423,9
2,1,0.5,1.05089536,0.019227504,0.827403064,0.013953789,10
2,1,0.5,1.05370212,0.019393933,0.819184057,0.014453105,11
2,1,0.5,1.055645928,0.019298366,0.817834854,0.01531826,12
2,1,0.5,1.053526592,0.019374348,0.818665633,0.015298554,13
2,1,0.5,1.05542104,0.019582158,0.821109111,0.015148332,14
2,1,0.5,1.053184445,0.019310874,0.821849648,0.015164039,15
2,1,0.5,1.054219072,0.019340525,0.823258116,0.014156739,16
2,1,0.5,1.053299778,0.019288976,0.821911878,0.015601176,17
2,1,0.5,1.055489903,0.019575573,0.820800447,0.013779821,18
2,1,0.5,1.053249696,0.019370699,0.82145851,0.015455022,19
2,1,0.5,1.053222488,0.019307335,0.822497771,0.014620129,20
2,1,0.5,1.053234046,0.019485648,0.822271393,0.016939237,21
2,1,0.5,1.051466488,0.019273974,0.822606782,0.017869812,22
2,1,0.5,1.048587254,0.019042152,0.8271527,0.017193096,23
2,1,0.5,1.051453727,0.01914147,0.823878512,0.016021438,24
2,1,0.5,1.050535637,0.01930741,0.826376635,0.015375149,25
2,1,0.5,1.051274587,0.019279802,0.827445521,0.014333764,26
2,1,0.5,1.055334119,0.01958126,0.8208317,0.01462724,27
2,1,0.5,1.054141541,0.019244394,0.823717265,0.014077535,28
2,1,0.5,1.052339071,0.019191735,0.823258077,0.015337983,29
2,1,0.5,1.0549325,0.019344409,0.820203644,0.01559839,30
2,1,0.5,1.052953538,0.019577373,0.82396282,0.015658704,31
2,1,0.5,1.053004102,0.019197452,0.822050651,0.015576062,32
2,1,0.5,1.052453441,0.019343701,0.822691221,0.015231291,33
2,1,0.5,1.052771991,0.019333375,0.823858995,0.015767262,34
2,1,0.5,1.053151699,0.019385115,0.823759746,0.014631351,35
2,1,0.5,1.049276363,0.019418419,0.826617654,0.016839942,36
2,1,0.5,1.053385014,0.019468511,0.823283699,0.015342105,37
2,1,0.5,1.052687237,0.019381818,0.823305876,0.01344718,38
2,1,0.5,1.054093626,0.019381738,0.82259252,0.015442395,39
2,1,0.5,1.054556403,0.019506378,0.822923067,0.016767975,40
2,1,0.5,1.053917858,0.019354906,0.8258321,0.013566315,41
2,1,0.5,1.05145782,0.019268362,0.825250436,0.016353152,42
2,1,0.5,1.051955991,0.01929311,0.825298158,0.01537318,43
2,1,0.5,1.051823804,0.019182238,0.822213839,0.014507235,44
2,1,0.5,1.049434073,0.019111947,0.829284296,0.014505929,45
2,1,0.5,1.05113325,0.019302539,0.82663283,0.015649303,46
2,1,0.5,1.052346535,0.019377102,0.822566284,0.015813125,47
2,1,0.5,1.05235424,0.019298076,0.819565573,0.015418402,48
2,1,0.5,1.050667343,0.019166005,0.826095591,0.014648699,49
2,1,0.5,1.054999196,0.01956272,0.819729471,0.014629078,50
2,1,1,1.095180859,0.02209316,0.74694115,0.031645468,1
2,1,1,1.096467822,0.022320347,0.744057951,0.030660511,2
2,1,1,1.097298991,0.022299733,0.752631688,0.025156677,3
2,1,1,1.097993156,0.022500721,0.735563259,0.03223872,4
2,1,1,1.100854572,0.022721488,0.749690598,0.023388119,5
2,1,1,1.101016617,0.022661528,0.743008674,0.03064599,6
2,1,1,1.10027261,0.022584686,0.740636371,0.029693654,7
2,1,1,1.10088467,0.022576204,0.74253763,0.023896092,8
2,1,1,1.099778772,0.022434438,0.74407666,0.029906613,9
2,1,1,1.098049739,0.022337199,0.75724115,0.020343941,10
2,1,1,1.098009529,0.022560074,0.745109184,0.02787453,11
2,1,1,1.095793641,0.022510246,0.739292808,0.032340817,12
2,1,1,1.101167103,0.022967578,0.735127646,0.034759886,13
2,1,1,1.096870886,0.022081818,0.75058995,0.027156637,14
2,1,1,1.100769096,0.022761679,0.73323507,0.033606,15
2,1,1,1.103683002,0.022914253,0.734538034,0.034660938,16
2,1,1,1.100973517,0.022566805,0.739066943,0.027959613,17
2,1,1,1.098689729,0.022472404,0.735707707,0.027231505,18
2,1,1,1.09960493,0.022691064,0.738288138,0.032599273,19
2,1,1,1.100585382,0.02265462,0.74570385,0.027242923,20
2,1,1,1.099555811,0.022647992,0.741398831,0.033569094,21
2,1,1,1.104282782,0.022790814,0.74228709,0.021441285,22
2,1,1,1.099781662,0.022109699,0.752937476,0.024465066,23
2,1,1,1.098338674,0.022342796,0.732992642,0.028060899,24
2,1,1,1.101756289,0.022511804,0.747099474,0.029326523,25
2,1,1,1.102134553,0.023025011,0.73835596,0.032062374,26
2,1,1,1.093936032,0.022092517,0.753765794,0.030825207,27
2,1,1,1.096651536,0.022344177,0.741072856,0.027989719,28
2,1,1,1.100118993,0.022698836,0.734416462,0.030776953,29
2,1,1,1.101395843,0.02249588,0.73733981,0.028965298,30
2,1,1,1.101864158,0.022729907,0.733389895,0.027852132,31
2,1,1,1.097327884,0.022310934,0.7410646,0.028116163,32
2,1,1,1.099371134,0.022803721,0.745683291,0.028591762,33
2,1,1,1.098545984,0.022650859,0.741503435,0.031501738,34
2,1,1,1.098285462,0.022186129,0.736778659,0.027652898,35
2,1,1,1.101980455,0.022700031,0.728815232,0.023579332,36
2,1,1,1.103261639,0.02265259,0.741051551,0.026314578,37
2,1,1,1.096126397,0.022691033,0.748332381,0.031801334,38
2,1,1,1.096883406,0.022707573,0.740665441,0.028899996,39
2,1,1,1.102525819,0.022803672,0.736614542,0.024813796,40
2,1,1,1.100012809,0.022437001,0.738272769,0.03249702,41
2,1,1,1.100033276,0.022572753,0.739621149,0.027961643,42
2,1,1,1.0974502,0.022467015,0.740839535,0.030202725,43
2,1,1,1.099309494,0.022539513,0.73257713,0.031801784,44
2,1,1,1.098232009,0.02253291,0.742028638,0.030695435,45
2,1,1,1.101765439,0.022731844,0.742622285,0.027263431,46
2,1,1,1.096096541,0.022060831,0.744444144,0.024303293,47
2,1,1,1.100618609,0.022430821,0.737784994,0.033986217,48
2,1,1,1.098565969,0.022437954,0.747797488,0.023128865,49
2,1,1,1.100163296,0.022625151,0.739027178,0.029769292,50
5,0.1,0,1.049179281,0.017192602,0.875262959,0.012987552,1
5,0.1,0,1.049719974,0.01698152,0.874295297,0.013147854,2
5,0.1,0,1.049616343,0.017050647,0.874917336,0.013086055,3
5,0.1,0,1.049429595,0.01705377,0.874604509,0.013069068,4
5,0.1,0,1.049531107,0.017031403,0.875046825,0.013030046,5
5,0.1,0,1.049232638,0.017067543,0.87537849,0.012917763,6
5,0.1,0,1.04892184,0.017036456,0.875496164,0.012921639,7
5,0.1,0,1.049688384,0.017150207,0.874977628,0.013081446,8
5,0.1,0,1.048555664,0.016966127,0.875892497,0.01277451,9
5,0.1,0,1.049532552,0.016990453,0.874005261,0.013040008,10
5,0.1,0,1.049928007,0.016994728,0.874120434,0.013063805,11
5,0.1,0,1.0493433,0.016929762,0.875265187,0.013041054,12
5,0.1,0,1.049238802,0.017063837,0.875832964,0.013002715,13
5,0.1,0,1.049432003,0.017194541,0.875047172,0.012959725,14
5,0.1,0,1.049013722,0.017084689,0.875681242,0.012974278,15
5,0.1,0,1.049461378,0.01708688,0.875356407,0.013078637,16
5,0.1,0,1.049345707,0.017137311,0.875009041,0.013064182,17
5,0.1,0,1.048910187,0.017147523,0.87614665,0.012938654,18
5,0.1,0,1.04987388,0.017024947,0.873442331,0.013031361,19
5,0.1,0,1.0489229,0.01709922,0.876281034,0.012883661,20
5,0.1,0,1.049477654,0.017068914,0.875074529,0.012992453,21
5,0.1,0,1.050037032,0.017017697,0.873803942,0.013086756,22
5,0.1,0,1.049213183,0.016976864,0.875345828,0.012949951,23
5,0.1,0,1.049193343,0.017005758,0.875317551,0.012937408,24
5,0.1,0,1.049595058,0.016912722,0.874751396,0.012962876,25
5,0.1,0,1.049800009,0.016942004,0.874272639,0.013039359,26
5,0.1,0,1.049525136,0.017042538,0.874933965,0.0130875,27
5,0.1,0,1.049102136,0.017109342,0.875681544,0.012953329,28
5,0.1,0,1.048960269,0.017005828,0.875644437,0.012957195,29
5,0.1,0,1.049193535,0.017044285,0.875510463,0.012987784,30
5,0.1,0,1.049241017,0.016959675,0.875255324,0.012949544,31
