rounded_patch,mean_visit,sd_visit,sociality,density,interference
3.2,576.3795872,1101.323636,1,5,0.5
3.3,598.6841629,1083.81346,1,5,0.5
3.4,632.2994693,1084.141215,1,5,0.5
3.5,695.0646636,1117.576774,1,5,0.5
3.6,720.0560142,1092.460061,1,5,0.5
3.7,915.0997033,1285.93719,1,5,0.5
3.8,932.4755319,1217.603661,1,5,0.5
3.9,1125.509519,1333.273438,1,5,0.5
4,1286.080866,1374.938395,1,5,0.5
4.1,1535.745023,1393.39926,1,5,0.5
4.2,1781.259887,1383.31054,1,5,0.5
4.3,1897.874555,1303.528471,1,5,0.5
4.4,1973.431915,1241.649747,1,5,0.5
4.5,2001.796309,1185.399202,1,5,0.5
4.6,2000.344749,1128.735984,1,5,0.5
4.7,1962.065638,1066.729874,1,5,0.5
4.8,1883.533799,1024.851695,1,5,0.5
4.9,1844.677959,989.3778724,1,5,0.5
5,1771.538559,944.9535765,1,5,0.5
5.1,1692.968834,916.9589488,1,5,0.5
5.2,1606.673736,885.3251412,1,5,0.5
5.3,1526.086412,863.3987947,1,5,0.5
5.4,1433.854453,823.2272196,1,5,0.5
5.5,1339.446647,780.7464339,1,5,0.5
5.6,1275.42822,733.0501899,1,5,0.5
5.7,1221.502897,682.7883638,1,5,0.5
5.8,1198.352188,622.2615839,1,5,0.5
5.9,1170.275823,554.168284,1,5,0.5
6,1208.343482,526.6864749,1,5,0.5
6.1,1169.056426,490.9276772,1,5,0.5
6.2,1319.156863,603.4751817,1,5,0.5
6.3,1130,533.0654275,1,5,0.5
6.4,346,NA,1,5,0.5
6.5,NA,NA,1,5,0.5
6.6,NA,NA,1,5,0.5
6.7,NA,NA,1,5,0.5
6.8,NA,NA,1,5,0.5
6.9,NA,NA,1,5,0.5
7,NA,NA,1,5,0.5
7.1,NA,NA,1,5,0.5
7.2,NA,NA,1,5,0.5
7.3,NA,NA,1,5,0.5
7.4,NA,NA,1,5,0.5
7.5,NA,NA,1,5,0.5
7.6,NA,NA,1,5,0.5
7.7,NA,NA,1,5,0.5
7.8,NA,NA,1,5,0.5
7.9,NA,NA,1,5,0.5
8,NA,NA,1,5,0.5
8.1,NA,NA,1,5,0.5
8.2,NA,NA,1,5,0.5
8.3,NA,NA,1,5,0.5
8.4,NA,NA,1,5,0.5
8.5,NA,NA,1,5,0.5
8.6,NA,NA,1,5,0.5
8.7,NA,NA,1,5,0.5
8.8,NA,NA,1,5,0.5
8.9,NA,NA,1,5,0.5
9,NA,NA,1,5,0.5
9.1,NA,NA,1,5,0.5
9.2,NA,NA,1,5,0.5
9.3,NA,NA,1,5,0.5
9.4,NA,NA,1,5,0.5
9.5,NA,NA,1,5,0.5
9.6,NA,NA,1,5,0.5
9.7,NA,NA,1,5,0.5
9.8,NA,NA,1,5,0.5
9.9,NA,NA,1,5,0.5
10,NA,NA,1,5,0.5
1,NA,NA,1,5,1
1.1,NA,NA,1,5,1
1.2,NA,NA,1,5,1
1.3,0,0,1,5,1
1.4,0,0,1,5,1
1.5,1.875,2.799872446,1,5,1
1.6,5.8,12.96919427,1,5,1
1.7,0.714285714,0.951189731,1,5,1
1.8,0.111111111,0.333333333,1,5,1
1.9,53.21428571,170.2162329,1,5,1
2,14.25,61.83797201,1,5,1
2.1,69.03571429,188.6070739,1,5,1
2.2,57.16666667,182.3868733,1,5,1
2.3,78.08064516,194.7514009,1,5,1
2.4,142.6103896,412.850494,1,5,1
2.5,203.3235294,463.5722286,1,5,1
2.6,167.1101695,444.6799057,1,5,1
2.7,295.6787565,554.7535774,1,5,1
2.8,216.0716981,454.8879634,1,5,1
2.9,267.0027933,522.6272271,1,5,1
3,277.3440644,464.9091616,1,5,1
3.1,280.5184615,573.5983577,1,5,1
3.2,326.8171642,629.9684075,1,5,1
3.3,379.0978947,722.3683679,1,5,1
3.4,491.1123779,938.2587075,1,5,1
3.5,540.3016801,1022.332874,1,5,1
3.6,575.8213828,994.9247439,1,5,1
3.7,718.5852449,1115.618497,1,5,1
3.8,715.4844939,1047.335903,1,5,1
3.9,854.8734247,1165.62375,1,5,1
4,970.9207566,1218.944918,1,5,1
4.1,1201.313707,1306.098655,1,5,1
4.2,1487.62034,1373.536978,1,5,1
4.3,1681.995331,1341.496529,1,5,1
4.4,1850.851777,1337.035599,1,5,1
4.5,1904.414878,1261.246925,1,5,1
4.6,1976.343698,1227.01286,1,5,1
4.7,1943.264383,1157.449002,1,5,1
4.8,1923.662596,1100.618878,1,5,1
4.9,1881.464876,1062.416152,1,5,1
5,1842.346571,1020.098859,1,5,1
5.1,1776.078176,979.9411881,1,5,1
5.2,1701.41963,953.3233242,1,5,1
5.3,1641.164271,915.3248348,1,5,1
5.4,1535.263969,879.7952448,1,5,1
5.5,1458.041327,846.6735442,1,5,1
5.6,1378.619212,791.0447349,1,5,1
5.7,1307.348772,740.7409138,1,5,1
5.8,1261.978605,683.1300643,1,5,1
5.9,1230.218826,632.4498004,1,5,1
6,1218.055684,571.2341521,1,5,1
6.1,1255.728155,551.9928375,1,5,1
6.2,1226.354651,516.8324543,1,5,1
6.3,1191.862069,456.0285646,1,5,1
6.4,1414,714.177849,1,5,1
6.5,NA,NA,1,5,1
6.6,NA,NA,1,5,1
6.7,NA,NA,1,5,1
6.8,NA,NA,1,5,1
6.9,NA,NA,1,5,1
7,NA,NA,1,5,1
7.1,NA,NA,1,5,1
7.2,NA,NA,1,5,1
7.3,NA,NA,1,5,1
7.4,NA,NA,1,5,1
7.5,NA,NA,1,5,1
7.6,NA,NA,1,5,1
7.7,NA,NA,1,5,1
7.8,NA,NA,1,5,1
7.9,NA,NA,1,5,1
8,NA,NA,1,5,1
8.1,NA,NA,1,5,1
8.2,NA,NA,1,5,1
8.3,NA,NA,1,5,1
8.4,NA,NA,1,5,1
8.5,NA,NA,1,5,1
8.6,NA,NA,1,5,1
8.7,NA,NA,1,5,1
8.8,NA,NA,1,5,1
8.9,NA,NA,1,5,1
9,NA,NA,1,5,1
9.1,NA,NA,1,5,1
9.2,NA,NA,1,5,1
9.3,NA,NA,1,5,1
9.4,NA,NA,1,5,1
9.5,NA,NA,1,5,1
9.6,NA,NA,1,5,1
9.7,NA,NA,1,5,1
9.8,NA,NA,1,5,1
9.9,NA,NA,1,5,1
10,NA,NA,1,5,1
