Density,Interference,Sociality,patch_value,residence_time,se
0.4,1,0,2.5,1,0
0.4,1,1,2.5,1,0
2,1,0,2.5,1,0
0.4,1,0.5,2.6,1,0
0.4,0.1,0.5,2.7,1,0
0.4,0.1,0,2.7,1,0
0.4,1,0,2.7,1,0
0.4,0.1,0,2.8,1,0
0.4,0.5,0,2.8,1,0
0.4,0.5,0,2.9,1,0
